Province_State,Country_Region,Lat,Long,Date,Population,Confirmed,Deaths,Combined_Key,ConfirmedNew,DeathsNew,ConfirmedNewMean,DeathsNewMean
Guam,US,13.450125700000001,144.75755102972062,2020-03-07,283785111,338,16,"Guam, US",144.0,3.0,45.714285714285715,2.142857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-03-08,283785111,444,20,"Guam, US",106.0,4.0,59.857142857142854,2.7142857142857144
Guam,US,13.450125700000001,144.75755102972062,2020-03-09,283785111,511,21,"Guam, US",67.0,1.0,66.57142857142857,2.142857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-03-10,283785111,673,27,"Guam, US",162.0,6.0,87.14285714285714,2.857142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-03-11,283785111,989,30,"Guam, US",316.0,3.0,128.85714285714286,2.857142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-03-12,283785111,1421,40,"Guam, US",432.0,10.0,180.85714285714286,4.142857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-03-13,283785111,2060,48,"Guam, US",639.0,8.0,266.57142857142856,5.0
Guam,US,13.450125700000001,144.75755102972062,2020-03-14,283785111,2705,56,"Guam, US",645.0,8.0,338.14285714285717,5.714285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-03-15,283785111,2783,67,"Guam, US",78.0,11.0,334.14285714285717,6.714285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-03-16,283785111,4028,92,"Guam, US",1245.0,25.0,502.42857142857144,10.142857142857142
Guam,US,13.450125700000001,144.75755102972062,2020-03-17,283785111,5621,124,"Guam, US",1593.0,32.0,706.8571428571429,13.857142857142858
Guam,US,13.450125700000001,144.75755102972062,2020-03-18,283785111,7783,180,"Guam, US",2162.0,56.0,970.5714285714286,21.428571428571427
Guam,US,13.450125700000001,144.75755102972062,2020-03-19,283785111,12224,260,"Guam, US",4441.0,80.0,1543.2857142857142,31.428571428571427
Guam,US,13.450125700000001,144.75755102972062,2020-03-20,283785111,18090,351,"Guam, US",5866.0,91.0,2290.0,43.285714285714285
Guam,US,13.450125700000001,144.75755102972062,2020-03-21,283785111,22833,435,"Guam, US",4743.0,84.0,2875.4285714285716,54.142857142857146
Guam,US,13.450125700000001,144.75755102972062,2020-03-22,283785111,30450,544,"Guam, US",7617.0,109.0,3952.4285714285716,68.14285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-03-23,283785111,40762,726,"Guam, US",10312.0,182.0,5247.714285714285,90.57142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-03-24,283785111,50064,988,"Guam, US",9302.0,262.0,6349.0,123.42857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-03-25,283785111,60900,1297,"Guam, US",10836.0,309.0,7588.142857142857,159.57142857142858
Guam,US,13.450125700000001,144.75755102972062,2020-03-26,283785111,78194,1722,"Guam, US",17294.0,425.0,9424.285714285714,208.85714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-03-27,283785111,94673,2220,"Guam, US",16479.0,498.0,10940.42857142857,267.0
Guam,US,13.450125700000001,144.75755102972062,2020-03-28,283785111,112869,2806,"Guam, US",18196.0,586.0,12862.285714285714,338.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-03-29,283785111,130451,3336,"Guam, US",17582.0,530.0,14285.857142857143,398.85714285714283
Guam,US,13.450125700000001,144.75755102972062,2020-03-30,283785111,151067,4033,"Guam, US",20616.0,697.0,15757.857142857143,472.42857142857144
Guam,US,13.450125700000001,144.75755102972062,2020-03-31,283785111,173338,5273,"Guam, US",22271.0,1240.0,17610.571428571428,612.1428571428571
Guam,US,13.450125700000001,144.75755102972062,2020-04-01,283785111,198173,6192,"Guam, US",24835.0,919.0,19610.428571428572,699.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-04-02,283785111,225607,7657,"Guam, US",27434.0,1465.0,21059.0,847.8571428571429
Guam,US,13.450125700000001,144.75755102972062,2020-04-03,283785111,254230,9078,"Guam, US",28623.0,1421.0,22793.85714285714,979.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-04-04,283785111,282713,10632,"Guam, US",28483.0,1554.0,24263.428571428572,1118.0
Guam,US,13.450125700000001,144.75755102972062,2020-04-05,283785111,307397,12198,"Guam, US",24684.0,1566.0,25278.0,1266.0
Guam,US,13.450125700000001,144.75755102972062,2020-04-06,283785111,334728,14065,"Guam, US",27331.0,1867.0,26237.285714285714,1433.142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-04-07,283785111,362181,16731,"Guam, US",27453.0,2666.0,26977.571428571428,1636.857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-04-08,283785111,391031,18863,"Guam, US",28850.0,2132.0,27551.14285714286,1810.142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-04-09,283785111,421776,21169,"Guam, US",30745.0,2306.0,28024.14285714286,1930.2857142857142
Guam,US,13.450125700000001,144.75755102972062,2020-04-10,283785111,451085,23503,"Guam, US",29309.0,2334.0,28122.14285714286,2060.714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-04-11,283785111,477843,25449,"Guam, US",26758.0,1946.0,27875.714285714286,2116.714285714286
